what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426559693580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559708047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559709452
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426559711576
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426559719687
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426559765095
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426559800704
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426559824689
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426559826046
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426559829792
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426559832819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559854581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559865371
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1426559867750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559868100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559873957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559879208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559907635
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426559907643
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426559911731
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426559914484
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1426559915455
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/dyrock/Desktop/lab8_usb/software/usb_kb/usb_kb.elf] return code: 4, 'other error'",1426559921705
error,log,,,"Downloading ELF Process failed",1426559921709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559921754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559932398
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426559933478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559936896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559940839
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1426559942745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559943074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559947209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559950387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559953581
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426559953591
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426559957808
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426559960711
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1426559961698
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/dyrock/Desktop/lab8_usb/software/usb_kb/usb_kb.elf] return code: 4, 'other error'",1426559967965
error,log,,,"Downloading ELF Process failed",1426559967966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559967981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559980713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559988250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559988354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559990963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559992163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559996429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559999251
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1426559999261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426559999603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560001464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560002030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560005657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560011929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560031902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560036037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560044970
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426560044978
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426560047629
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426560049779
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1426560050814
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426560055011
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426560078538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560096749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426560096782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560107876
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426560125358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560126516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560132843
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426560152781
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426560156465
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426560194024
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426560274491
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426560286995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560288395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426560288426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560294468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560295347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560317335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426560400968
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1426560403247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560403579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560427182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560430940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560433635
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426560433647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560436194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560436287
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426560441246
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426560444159
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1426560446002
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426560450307
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426560462448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560465406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560467153
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1426560467290
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426560467442
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1426560467926
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1426560467926
stopped,bundle,com.altera.debug.cdi.gdb.plugin,14.0.0.200,"com.altera.debug.cdi.gdb.plugin",1426560467926
stopped,bundle,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch",1426560467926
stopped,bundle,com.altera.sbt4e.launch,14.0.0.200,"com.altera.sbt4e.launch",1426560467926
stopped,bundle,com.altera.sbtgui.ui,14.0.0.200,"com.altera.sbtgui.ui",1426560467927
stopped,bundle,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.project",1426560467927
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1426560467927
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1426560467927
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1426560467927
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1426560467929
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1426560467929
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1426560467929
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1426560467931
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1426560467933
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1426560467933
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1426560467950
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1426560467952
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1426560467952
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1426560467952
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1426560467952
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1426560467954
